NUMERO DE ESTUDIANTE;TIPO DE INGRESO;COHORTE;AÑO_INGRESO;TIPO_LICEO;PROCEDENCIA_DEL_LICEO;PROMEDIO_BACHILLERATO;GENERO;NOMBRE_CARRERA;SITUACION;INDICE ACADEMICO;ULTIMO PERIODO CURSADO
7326;Admisión OPSU;10;2010;O;Vargas;16,19;M;ADMINISTRACIÓN DEL TURISMO;GRADUADO;3,7907;Abril - Julio 2013
7327;Regular CIU;11;2011;O;Vargas;16,48;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,0769;Septiembre - Diciembre 2014
7328;Admisión Regular;10;2010;P;Vargas;17,13;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6797;Septiembre-Diciembre 2013
7329;Admisión Regular;09;2009;O;VARGAS;16,53;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,9926;Abril - Julio 2013
7330;Regular CIU;09;2009;P;VARGAS;15,64;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,5625;Abril - Julio 2013
7331;Admisión OPSU;10;2010;P;ARAGUA;;F;COMERCIO EXTERIOR;GRADUADO;3,9237;Abril - Julio 2013
7332;Admisión Regular;10;2010;P;MIRANDA;17,62;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,8217;Septiembre-Diciembre 2013
7333;Admisión Regular;11;2011;O;Distrito Federal;17,02;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,96;Septiembre - Diciembre 2014
7334;Admisión Regular;10;2010;P;MIRANDA;14,4;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,792;Septiembre - Diciembre 2014
7335;Admisión Regular;11;2011;O;Miranda;18,64;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,872;Septiembre - Diciembre 2014
7336;Admisión Regular;10;2010;P;MIRANDA;16,91;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6822;Enero-Marzo   2014
7337;Regular CIU;10;2010;P;MIRANDA;17;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,936;Abril - Julio 2013
7338;Regular CIU;10;2010;O;MIRANDA;17;F;COMERCIO EXTERIOR;GRADUADO;3,6423;Enero-Marzo   2014
7339;Admisión Regular;10;2010;O;MIRANDA;17,05;M;COMERCIO EXTERIOR;GRADUADO;4,4173;Abril - Julio 2013
7340;Admisión Regular;09;2009;O;COJEDES;18,65;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,216;Enero-Marzo 2013
7341;Admisión OPSU;10;2010;O;ARAGUA;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,832;Abril - Julio 2013
7342;Admisión Regular;10;2010;P;Carabobo;16,55;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;3,9531;Septiembre - Diciembre 2014
7343;Admisión OPSU;10;2010;O;DISTRITO CAPITAL;;F;COMERCIO EXTERIOR;GRADUADO;3,8819;Septiembre-Diciembre 2013
7344;Admisión Regular;09;2009;P;Distrito Federal;14,31;F;TECNOLOGÍA MECÁNICA;GRADUADO;3,5248;Septiembre-Diciembre 2012
7345;Admisión Regular;10;2010;O;VARGAS;19,12;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,192;Abril - Julio 2013
7346;Admisión OPSU;10;2010;O;MIRANDA;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,9922;Abril - Julio 2013
7347;Admisión OPSU;10;2010;P;MIRANDA;17,24;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,792;Septiembre-Diciembre 2013
7348;Equivalencia;06;2006;;;;F;GESTIÓN DE LA HOSPITALIDAD;GRADUADO;4,2418;septiembre-diciembre  2010
7349;Admisión Regular;05;2005;O;DISTRITO CAPITAL;15,54;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,584;Septiembre-Diciembre 2008
7350;Admisión Regular;11;2011;O;DISTRITO CAPITAL;15,86;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;4,184;Septiembre - Diciembre 2014
7351;Admisión Regular;09;2009;P;Distrito Federal;16,9268;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;3,6875;Septiembre-Diciembre 2013
7352;Admisión OPSU;10;2010;O;NUEVA ESPARTA;;M;MANTENIMIENTO AERONÁUTICO;GRADUADO;3,8125;Enero-Marzo   2014
7353;Admisión OPSU;08;2008;;;;M;ADMINISTRACIÓN HOTELERA;GRADUADO;4,1014;Septiembre-Diciembre 2011
7354;Admisión Regular;11;2011;S;Distrito Federal;16,76;M;ADMINISTRACIÓN ADUANERA;GRADUADO;4,072;Septiembre - Diciembre 2014
7355;Admisión Regular;10;2010;O;Vargas;17,14;F;COMERCIO EXTERIOR;GRADUADO;4,126;Abril - Julio 2013
7356;Admisión OPSU;08;2008;;;;M;TECNOLOGÍA MECÁNICA;GRADUADO;3,5364;Septiembre-Diciembre 2012
7357;Admisión Regular;10;2010;O;VARGAS;16,6;F;ORGANIZACIÓN EMPRESARIAL;GRADUADO;3,9531;Enero-Marzo   2014
7358;Admisión Regular;10;2010;P;MIRANDA;15,83;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,768;Septiembre-Diciembre 2013
7359;Admisión OPSU;09;2009;O;MIRANDA;17,29;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,2;Abril-Julio 2012
7360;Admisión Regular;10;2010;P;Miranda;14,77;M;TECNOLOGÍA MECÁNICA;GRADUADO;4,093;Abril - Julio 2013
7361;Admisión Regular;05;2005;O;MIRANDA;12,68;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,792;Abril - Julio 2008
7362;Admisión OPSU;10;2010;O;ARAGUA;16,62;F;COMERCIO EXTERIOR;GRADUADO;4,0472;Abril - Julio 2013
7363;Admisión Regular;11;2011;O;Distrito Federal;17,12;M;ADMINISTRACIÓN ADUANERA;GRADUADO;4,2656;Septiembre - Diciembre 2014
7364;Admisión OPSU;09;2009;P;MIRANDA;17,38;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,744;Septiembre-Diciembre 2012
7365;Admisión Regular;10;2010;P;DISTRITO CAPITAL;12,12;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;4,144;Abril - Julio 2013
7366;Admisión Regular;11;2011;O;Distrito Federal;16,88;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,168;Septiembre - Diciembre 2014
7367;Admisión Regular;10;2010;P;Distrito Federal;17,21;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,96;Abril - Julio 2013
7368;Admisión Regular;10;2010;O;Distrito Federal;17,36;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,76;Abril - Julio 2013
7369;Admisión Regular;10;2010;O;Distrito Federal;17,24;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,176;Septiembre - Diciembre 2014
7370;Admisión Regular;10;2010;P;DISTRITO CAPITAL;12,65;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,5662;Septiembre - Diciembre 2014
7371;Admisión OPSU;10;2010;O;DISTRITO CAPITAL;;F;COMERCIO EXTERIOR;GRADUADO;3,6377;Septiembre-Diciembre 2013
7372;Admisión Regular;10;2010;O;BARINAS;16,88;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,736;Septiembre-Diciembre 2013
7373;Admisión Regular;11;2011;P;Distrito Federal;13,98;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,72;Septiembre - Diciembre 2014
7374;Admisión Regular;11;2011;O;Distrito Federal;15,64;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,9219;Septiembre - Diciembre 2014
7375;Admisión Regular;05;2005;O;Distrito Federal;12,95;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,4848;Septiembre-Diciembre 2011
7376;Admisión Regular;09;2009;P;MIRANDA;15,8;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,8372;Abril-Julio 2012
7377;Admisión Regular;09;2009;P;DISTRITO CAPITAL;15,9;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,062;Abril-Julio 2012
7378;Admisión OPSU;11;2011;P;Aragua;;F;COMERCIO EXTERIOR;GRADUADO;4,1496;Septiembre - Diciembre 2014
7379;Admisión Regular;10;2010;O;Vargas;17,79;M;TECNOLOGÍA MECÁNICA;GRADUADO;4,2093;Enero-Marzo   2014
7380;Admisión OPSU;10;2010;P;Vargas;;F;ADMINISTRACIÓN HOTELERA;GRADUADO;4,0526;Septiembre-Diciembre 2013
7381;Admisión Regular;10;2010;O;VARGAS;17,43;F;COMERCIO EXTERIOR;GRADUADO;3,9462;Enero-Marzo   2014
7382;Admisión Regular;10;2010;P;Miranda;14,67;M;COMERCIO EXTERIOR;GRADUADO;3,7385;Enero-Marzo   2014
7383;Admisión Regular;11;2011;P;Miranda;13,86;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,7422;Septiembre - Diciembre 2014
7384;Admisión OPSU;10;2010;P;DISTRITO CAPITAL;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,8168;Abril - Julio 2013
7385;Admisión Regular;11;2011;P;MIRANDA;16,2;F;COMERCIO EXTERIOR;GRADUADO;3,8189;Septiembre - Diciembre 2014
7386;Admisión Regular;10;2010;O;Miranda;16,1;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6418;Enero-Marzo   2014
7387;Admisión Regular;06;2006;P;Miranda;14,66;M;TECNOLOGÍA MECÁNICA;GRADUADO;3,9394;Enero-Marzo 2010
7388;Admisión Regular;11;2011;S;Distrito Federal;12,57;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,88;Septiembre - Diciembre 2014
7389;Admisión Regular;10;2010;P;Miranda;16,05;F;ADMINISTRACIÓN DEL TRANSPORTE;GRADUADO;3,912;Septiembre-Diciembre 2013
7390;Admisión Regular;11;2011;O;Distrito Federal;13,1;F;COMERCIO EXTERIOR;GRADUADO;4,0284;Septiembre - Diciembre 2014
7391;Admisión Regular;06;2006;O;Vargas;16,76;M;TECNOLOGÍA ELÉCTRICA;GRADUADO;3,6791;Abril-Julio 2011
7392;Admisión Regular;10;2010;P;ANZOATEGUI;16,81;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,7519;Abril - Julio 2013
7393;Admisión OPSU;11;2011;P;Miranda;;F;ADMINISTRACIÓN DEL TRANSPORTE;GRADUADO;4,1298;Septiembre - Diciembre 2014
7394;Admisión Regular;06;2006;P;Miranda;14,93;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;3,6279;Abril - Julio 2010
7395;Admisión Regular;10;2010;O;MIRANDA;13,1;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;4,128;Septiembre-Diciembre 2013
7396;Admisión Regular;10;2011;P;ARAGUA;18,6;F;COMERCIO EXTERIOR;GRADUADO;4,1791;Septiembre-Diciembre 2013
7397;Regular CIU;09;2009;O;VARGAS;16,14;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;3,624;Septiembre-Diciembre 2012
7398;Admisión Regular;09;2009;O;MIRANDA;16,65;F;ORGANIZACIÓN EMPRESARIAL;GRADUADO;4,0233;Abril - Julio 2013
7399;Admisión OPSU;11;2011;;;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,704;Septiembre - Diciembre 2014
7400;Admisión OPSU;11;2011;;;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,24;Septiembre - Diciembre 2014
7401;Admisión OPSU;10;2010;P;DISTRITO CAPITAL;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,1024;Abril - Julio 2013
7402;Admisión OPSU;10;2010;O;MIRANDA;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,832;Septiembre-Diciembre 2013
7403;Regular CIU;07;2007;O;VARGAS;;F;COMERCIO EXTERIOR;GRADUADO;3,8;Abril-Julio 2011
7404;Admisión Regular;11;2011;O;VARGAS;16,55;M;ADMINISTRACIÓN DEL TURISMO;GRADUADO;4,12;Septiembre - Diciembre 2014
7405;Admisión OPSU;10;2010;P;VARGAS;17,26;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,832;Enero-Marzo   2014
7406;Admisión Regular;06;2006;P;DISTRITO CAPITAL;;M;MANTENIMIENTO AERONÁUTICO;GRADUADO;3,2057;Enero-Marzo   2014
7407;Admisión Regular;05;2005;O;DISTRITO CAPITAL;16,32;F;ORGANIZACIÓN EMPRESARIAL;GRADUADO;4,0442;Abril - Julio 2009
7408;Admisión OPSU;13;2013;O;Distrito Federal;16,74;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;4,216;Septiembre - Diciembre 2016
7409;Regular CIU;12;2012;P;Distrito Federal;16,64;F;COMERCIO EXTERIOR;GRADUADO;4,3;Septiembre - Diciembre 2016
7410;Admisión Regular;06;2006;O;Miranda;13,98;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;3,6589;Enero-Marzo 2011
7411;Admisión Regular;05;2005;O;Miranda;14,76;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6842;Septiembre-Diciembre 2008
7412;Admisión Regular;06;2006;O;DISTRITO CAPITAL;18,12;M;COMERCIO EXTERIOR;GRADUADO;4,4222;Abril - Julio 2009
7413;Admisión Regular;05;2005;O;Miranda;17,44;M;ADMINISTRACIÓN ADUANERA;GRADUADO;4,176;Abril - Julio 2008
7414;Admisión Regular;07;2007;P;VARGAS;19,05;F;ORGANIZACIÓN EMPRESARIAL;GRADUADO;4,248;Abril - Julio 2010
7415;Admisión Regular;06;2006;P;VARGAS;17,2;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,896;Abril - Julio 2009
7416;Admisión Regular;08;2008;O;DISTRITO CAPITAL;11,8;M;ADMINISTRACIÓN HOTELERA;GRADUADO;3,7143;Abril-Julio 2011
7417;Admisión Regular;08;2008;O;Distrito Federal;17,23;M;ADMINISTRACIÓN ADUANERA;GRADUADO;4,136;Abril-Julio 2011
7418;Admisión OPSU;09;2009;O;Vargas;17,17;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,424;Abril-Julio 2012
7419;Admisión Regular;08;2008;O;DISTRITO CAPITAL;17,36;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,136;Abril-Julio 2011
7420;Admisión Regular;09;2009;O;DISTRITO CAPITAL;14,62;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6917;Abril - Julio 2013
7421;Admisión OPSU;09;2009;O;Distrito Federal;17,129;F;MANTENIMIENTO AERONÁUTICO;GRADUADO;3,8397;Enero-Marzo 2013
7422;Admisión OPSU;10;2010;O;VARGAS;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,832;Septiembre-Diciembre 2013
7423;Admisión Regular;10;2010;P;Vargas;16,09;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;3,9141;Enero-Marzo   2015
7424;Admisión Regular;10;2010;P;VARGAS;13,6;F;COMERCIO EXTERIOR;GRADUADO;3,4724;Septiembre - Diciembre 2014
7425;Admisión Regular;09;2009;P;Vargas;18,43;M;GESTIÓN DE LA HOSPITALIDAD;GRADUADO;4,781;Septiembre - Diciembre 2014
7426;Admisión OPSU;09;2009;O;Miranda;16,83;F;GESTIÓN DE LA HOSPITALIDAD;GRADUADO;4,4048;Septiembre - Diciembre 2014
7427;Admisión OPSU;11;2011;;;;M;COMERCIO EXTERIOR;GRADUADO;3,9291;Septiembre - Diciembre 2014
7428;Admisión Regular;09;2009;P;MIRANDA;14,59;M;MANTENIMIENTO AERONÁUTICO;GRADUADO;3,4476;Septiembre - Diciembre 2014
7429;Admisión Regular;09;2009;O;Distrito Federal;14,14;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;3,6449;Septiembre - Diciembre 2014
7430;Admisión Regular;10;2010;O;Distrito Federal;14,21;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;3,8906;Septiembre - Diciembre 2014
7431;Admisión Regular;10;2010;P;VARGAS;15,19;F;COMERCIO EXTERIOR;GRADUADO;3,5724;Septiembre - Diciembre 2014
7432;Admisión Regular;07;2007;O;Miranda;15,9;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;4,1938;Enero-Marzo 2011
7433;Admisión Regular;09;2009;P;VARGAS;15,65;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,3986;Septiembre - Diciembre 2014
7434;Admisión Regular;10;2010;P;Distrito Federal;14,38;F;COMERCIO EXTERIOR;GRADUADO;3,9154;Septiembre - Diciembre 2014
7435;Regular CIU;11;2011;O;VARGAS;14,26;F;ADMINISTRACIÓN DEL TRANSPORTE;GRADUADO;3,768;Septiembre - Diciembre 2014
7436;Admisión Regular;09;2009;O;Miranda;16,2;M;COMERCIO EXTERIOR;GRADUADO;3,5231;Septiembre - Diciembre 2014
7437;Admisión Regular;10;2010;O;Vargas;17,52;M;COMERCIO EXTERIOR;GRADUADO;3,5108;Septiembre - Diciembre 2014
7438;Admisión Regular;09;2009;P;Vargas;16,43;M;TECNOLOGÍA ELÉCTRICA;GRADUADO;3,9781;Enero-Marzo   2015
7439;Admisión Regular;10;2010;P;DISTRITO CAPITAL;14,79;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,4685;Septiembre - Diciembre 2014
7440;Admisión Regular;10;2010;O;DISTRITO CAPITAL;14,72;M;COMERCIO EXTERIOR;GRADUADO;3,8015;Septiembre - Diciembre 2014
7441;Admisión OPSU;11;2011;P;Vargas;16,6;F;ADMINISTRACIÓN DEL TRANSPORTE;GRADUADO;4,128;Septiembre - Diciembre 2014
7442;Admisión OPSU;10;2010;P;Vargas;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,3942;Enero-Marzo   2015
7443;Equivalencia;12;2012;P;ARAGUA;19,55;F;GESTIÓN DE LA HOSPITALIDAD;GRADUADO;4,4941;Enero-Marzo   2015
7444;Regular CIU;11;2011;P;Vargas;12,76;M;COMERCIO EXTERIOR;GRADUADO;3,687;Enero-Marzo   2015
7445;Regular CIU;11;2011;P;VARGAS;16,66;M;ADMINISTRACIÓN DEL TRANSPORTE;GRADUADO;3,7481;Enero-Marzo   2015
7446;Regular CIU;11;2011;O;VARGAS;17,83;F;ORGANIZACIÓN EMPRESARIAL;GRADUADO;3,992;Enero-Marzo   2015
7447;Admisión OPSU;11;2011;O;VARGAS;15,19;F;ORGANIZACIÓN EMPRESARIAL;GRADUADO;4,104;Enero-Marzo   2015
7448;Admisión Regular;11;2011;P;VARGAS;16,55;F;COMERCIO EXTERIOR;GRADUADO;3,8308;Enero-Marzo   2015
7449;Admisión Regular;11;2011;S;Miranda;16,59;M;COMERCIO EXTERIOR;GRADUADO;3,8268;Enero-Marzo   2015
7450;Regular CIU;11;2011;O;MIRANDA;;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;3,696;Enero-Marzo   2015
7451;Admisión Regular;11;2011;P;MIRANDA;16,36;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;3,944;Enero-Marzo   2015
7452;Regular CIU;09;2009;S;VARGAS;15,84;F;COMERCIO EXTERIOR;GRADUADO;3,3172;Enero-Marzo   2014
7453;Admisión Regular;11;2011;P;BOLIVAR;17,17;F;COMERCIO EXTERIOR;GRADUADO;3,8168;Enero-Marzo   2015
7454;Regular CIU;10;2010;P;VARGAS;13,94;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,4254;Enero-Marzo   2015
7455;Admisión OPSU;11;2011;O;DISTRITO CAPITAL;15,46;M;COMERCIO EXTERIOR;GRADUADO;3,8583;Enero-Marzo   2015
7456;Admisión Regular;11;2011;O;Miranda;12,74;M;ADMINISTRACIÓN ADUANERA;GRADUADO;4,0859;Enero-Marzo   2015
7457;Regular CIU;10;2010;O;DISTRITO CAPITAL;16,86;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,7907;Enero-Marzo   2015
7458;Equivalencia;13;2014;P;MIRANDA;16,21;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,1;Enero-Marzo   2015
7459;Admisión OPSU;11;2011;;;;F;COMERCIO EXTERIOR;GRADUADO;4,1;Enero-Marzo   2015
7460;Equivalencia;13;2013;P;Distrito Federal;16,35;F;COMERCIO EXTERIOR;GRADUADO;4,4474;Enero-Marzo   2015
7461;Admisión Regular;10;2010;O;VARGAS;16,09;F;COMERCIO EXTERIOR;GRADUADO;3,6336;Enero-Marzo   2015
7462;Regular CIU;11;2011;O;;;M;COMERCIO EXTERIOR;GRADUADO;3,8;Enero-Marzo   2015
7463;Regular CIU;10;2010;P;VARGAS;16,73;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,8;Enero-Marzo   2015
7464;Regular CIU;11;2011;P;Vargas;16,56;F;ADMINISTRACIÓN DEL TRANSPORTE;GRADUADO;3,864;Enero-Marzo   2015
7465;Regular CIU;11;2011;O;VARGAS;16,24;M;ADMINISTRACIÓN DEL TRANSPORTE;GRADUADO;3,992;Enero-Marzo   2015
7466;Admisión Regular;11;2011;O;Distrito Federal;15,38;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;3,6617;Enero-Marzo   2015
7467;Regular CIU;11;2011;P;Vargas;17,58;F;COMERCIO EXTERIOR;GRADUADO;3,937;Enero-Marzo   2015
7468;Admisión Regular;09;2009;P;VARGAS;17,78;F;GESTIÓN DE LA HOSPITALIDAD;GRADUADO;4,0287;Enero-Marzo   2015
7469;Regular CIU;10;2010;O;VARGAS;15,34;M;COMERCIO EXTERIOR;GRADUADO;3,4632;Enero-Marzo   2015
7470;Admisión Regular;10;2010;O;VARGAS;14,72;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,7176;Enero-Marzo   2015
7471;Admisión Regular;10;2010;O;DISTRITO CAPITAL;13,79;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,688;Enero-Marzo   2015
7472;Admisión Regular;10;2010;O;VARGAS;16,31;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,5781;Enero-Marzo   2015
7473;Regular CIU;09;2009;;;;M;COMERCIO EXTERIOR;GRADUADO;3,2983;Enero-Marzo   2015
7474;Regular CIU;11;2011;O;Vargas;14;M;COMERCIO EXTERIOR;GRADUADO;3,8473;Enero-Marzo   2015
7475;Admisión Regular;11;2011;P;DISTRITO CAPITAL;11,84;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,784;Enero-Marzo   2015
7476;Admisión Regular;11;2011;P;Vargas;17,64;F;COMERCIO EXTERIOR;GRADUADO;4,2992;Enero-Marzo   2015
7477;Admisión Regular;10;2010;O;VARGAS;14,07;F;ORGANIZACIÓN EMPRESARIAL;GRADUADO;3,7727;Enero-Marzo   2015
7478;Regular CIU;11;2011;P;VARGAS;15,83;M;COMERCIO EXTERIOR;GRADUADO;3,7953;Enero-Marzo   2015
7479;Regular CIU;10;2010;P;Vargas;16,23;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,2536;Enero-Marzo   2015
7480;Admisión Regular;09;2009;P;VARGAS;16,9;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,896;Enero-Marzo   2015
7481;Admisión Regular;10;2010;P;ARAGUA;14,19;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,1926;Enero-Marzo   2015
7482;Admisión OPSU;10;2010;O;;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,7734;Enero-Marzo   2015
7483;Admisión Regular;10;2010;O;DISTRITO CAPITAL;15,07;M;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6744;Enero-Marzo   2015
7484;Regular CIU;09;2009;O;Vargas;11,4;M;ADMINISTRACIÓN DEL TRANSPORTE;GRADUADO;3,3865;Enero-Marzo   2015
7485;Admisión Regular;11;2011;P;ARAGUA;16,27;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6047;Enero-Marzo   2015
7486;Admisión Regular;11;2011;P;DISTRITO CAPITAL;15,02;M;COMERCIO EXTERIOR;GRADUADO;3,5906;Enero-Marzo   2015
7487;Admisión Regular;11;2011;P;VARGAS;15,74;F;COMERCIO EXTERIOR;GRADUADO;4,1298;Enero-Marzo   2015
7488;Admisión OPSU;11;2011;P;VARGAS;16,81;F;COMERCIO EXTERIOR;GRADUADO;3,985;Enero-Marzo   2015
7489;Admisión OPSU;10;2010;O;Distrito Federal;;M;ADMINISTRACIÓN DEL TURISMO;GRADUADO;3,7836;Septiembre - Diciembre 2014
7490;Admisión Regular;10;2010;P;Distrito Federal;14,19;F;ADMINISTRACIÓN DEL TURISMO;GRADUADO;4,0593;Enero-Marzo   2015
7491;Admisión Regular;10;2010;P;Miranda;17,33;F;MANTENIMIENTO AERONÁUTICO;GRADUADO;3,6277;Enero-Marzo   2015
7492;Admisión Regular;07;2007;P;MIRANDA;14,86;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,3;Septiembre - Diciembre 2014
7493;Admisión Regular;11;2011;S;DISTRITO CAPITAL;15,61;F;MANTENIMIENTO AERONÁUTICO;GRADUADO;3,6719;Abril-Julio 2015
7494;Admisión Regular;11;2011;O;Distrito Federal;14,81;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6343;Abril-Julio 2015
7495;Admisión Regular;11;2011;P;Miranda;15,52;M;MANTENIMIENTO AERONÁUTICO;GRADUADO;3,7813;Abril-Julio 2015
7496;Admisión Regular;12;2012;P;FALCON;19,32;F;COMERCIO EXTERIOR;GRADUADO;4,3307;Julio-Octubre 2015
7497;Admisión Regular;11;2011;P;Distrito Federal;16,67;F;COMERCIO EXTERIOR;GRADUADO;3,6812;Abril-Julio 2015
7498;Regular CIU;11;2011;P;VARGAS;13,66;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,688;Abril-Julio 2015
7499;Admisión Regular;09;2009;P;Vargas;16,41;M;TECNOLOGÍA ELECTRÓNICA;GRADUADO;3,5172;Abril-Julio 2015
7500;Regular CIU;12;2012;P;Distrito Federal;14,79;M;ADMINISTRACIÓN ADUANERA;GRADUADO;4,36;Julio-Octubre 2015
7501;Admisión OPSU;12;2012;O;Miranda;17,56;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,376;Julio-Octubre 2015
7502;Equivalencia;13;2013;O;VARGAS;15,55;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,6333;Julio-Octubre 2015
7503;Regular CIU;10;2010;P;VARGAS;13,24;M;COMERCIO EXTERIOR;GRADUADO;3,3662;Julio-Octubre 2015
7504;Regular CIU;10;2010;P;Vargas;15,8;M;COMERCIO EXTERIOR;GRADUADO;3,503;Abril-Julio 2015
7505;Admisión Regular;11;2012;P;VARGAS;15,9;F;COMERCIO EXTERIOR;GRADUADO;3,5827;Abril-Julio 2015
7506;Admisión OPSU;10;2010;O;DISTRITO CAPITAL;17,12;F;ADMINISTRACIÓN HOTELERA;GRADUADO;3,746;Abril-Julio 2015
7507;Admisión OPSU;12;2012;P;MIRANDA;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,24;Julio-Octubre 2015
7508;Regular CIU;11;2011;O;VARGAS;15,69;F;ORGANIZACIÓN EMPRESARIAL;GRADUADO;3,536;Abril-Julio 2015
7509;Admisión OPSU;12;2012;O;MIRANDA;;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,2;Julio-Octubre 2015
7510;Regular CIU;10;2010;O;VARGAS;15,43;M;ORGANIZACIÓN EMPRESARIAL;GRADUADO;3,5;Abril-Julio 2015
7511;Admisión Regular;12;2012;P;Distrito Federal;16,84;M;ADMINISTRACIÓN ADUANERA;GRADUADO;4,16;Julio-Octubre 2015
7512;Admisión Regular;11;2011;P;Miranda;15,28;F;COMERCIO EXTERIOR;GRADUADO;3,9685;Julio-Octubre 2015
7513;Admisión Regular;12;2012;S;DISTRITO CAPITAL;12,23;F;ADMINISTRACIÓN ADUANERA;GRADUADO;3,976;Julio-Octubre 2015
7514;Regular CIU;12;2012;P;Miranda;17,17;F;ADMINISTRACIÓN ADUANERA;GRADUADO;4,224;Julio-Octubre 2015
